state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Karnataka,dharwad,Santosh Nandur,M,40,GEN,UPJP,Auto- Rickshaw,1564,2,1566,1727311
Karnataka,dharwad,Dundasi Abdulrahiman Mahammad Hanif,M,49,GEN,IND,Swing,904,1,905,1727311
Karnataka,dharwad,Udayakumar Ayyappa Ambiger,M,46,GEN,IND,Key,896,3,899,1727311
Karnataka,dharwad,B. G. Sangannavar,M,36,GEN,IND,Chimney,1093,0,1093,1727311
Karnataka,dharwad,Makhtum khan. Hasanalikhan Sirdesai,M,42,GEN,IND,Television,1739,1,1740,1727311
Karnataka,dharwad,Mallikarjunagouda Giriyappagouda Balanagoudra,M,54,GEN,IND,Hand Cart,4457,1,4458,1727311
Karnataka,dharwad,Raju. Anantsa. Naikwadi,M,39,GEN,IND,Ganna Kisan,4425,1,4426,1727311
Karnataka,dharwad,Maradagi Veerappa Gurushantappa,M,46,GEN,IND,Pot,4081,0,4081,1727311
Karnataka,dharwad,Shakeel Ahmad Abdulsattar Dodwad,M,37,GEN,IND,Pen Nib with Seven Rays,1894,1,1895,1727311
Karnataka,dharwad,Somashekhar. Peeraji. Yadav.,M,42,SC,IND,Syringe,5400,0,5400,1727311
Karnataka,dharwad,Hashinabanu Tapalvale,F,55,GEN,IND,Pen Drive,4370,5,4375,1727311
Karnataka,dharwad,NOTA,0,0,0,NOTA,NOTA,3503,9,3512,1727311
Karnataka,uttara kannada,ANANTKUMAR HEGDE,M,51,GEN,BJP,Lotus,783211,2831,786042,1556599
Karnataka,uttara kannada,ANAND ASNOTIKAR,M,39,GEN,JD(S),A lady farmer carrying paddy on her head,306130,263,306393,1556599
Karnataka,uttara kannada,SUDHAKAR KIRA JOGALEKAR,M,54,SC,BSP,Elephant,7155,40,7195,1556599
Karnataka,uttara kannada,NAGARAJ NAIK,M,36,GEN,RSPS,Tractor Chalata Kisan,3371,7,3378,1556599
Karnataka,uttara kannada,NAGRAJ SHRIDHAR SHET,M,32,GEN,RJBP,Cauliflower,3124,4,3128,1556599
Karnataka,uttara kannada,MANJUNATH SADASHIV,M,34,GEN,BHBHP,Tooth Brush,1678,7,1685,1556599
Karnataka,uttara kannada,SUNIL PAWAR,M,32,SC,UPJP,Auto- Rickshaw,3721,6,3727,1556599
Karnataka,uttara kannada,ANITA ASHOK SHET,F,52,GEN,IND,SHIP,2552,16,2568,1556599
Karnataka,uttara kannada,KUNDABAI GANAPATI PARULEKAR,F,63,GEN,IND,Whistle,2254,7,2261,1556599
Karnataka,uttara kannada,CHIDANAND HARIJAN,M,58,SC,IND,Tiller,3134,4,3138,1556599
Karnataka,uttara kannada,NAGARAJ ANANT SHIRALI,M,52,GEN,IND,DIAMOND,6249,5,6254,1556599
Karnataka,uttara kannada,BALAKRISHNA ARJUN PATIL,M,39,GEN,IND,COCONUT FARM,4203,3,4206,1556599
Karnataka,uttara kannada,MOHAMMED ZABROOD KHATEEB,M,44,GEN,IND,Gas Cylinder,7482,6,7488,1556599
Karnataka,uttara kannada,NOTA,0,0,0,NOTA,NOTA,15997,20,16017,1556599
Karnataka,davanagere,H B MANJAPPA,M,51,GEN,INC,Hand,482683,611,483294,1633064
Karnataka,davanagere,SIDDAPPA B H,M,64,GEN,BSP,Elephant,7723,13,7736,1633064
Karnataka,davanagere,G M SIDDESHWAR,M,67,GEN,BJP,Lotus,651353,1643,652996,1633064
Karnataka,davanagere,H ESHWARAPPA,M,65,GEN,IPBP,Trumpet,4623,2,4625,1633064
Karnataka,davanagere,GANESHA B A,M,27,GEN,UPJP,Auto- Rickshaw,3213,7,3220,1633064
Karnataka,davanagere,MADHU THOGALERI,M,30,GEN,SUCI(C),Tractor Chalata Kisan,1258,0,1258,1633064
Karnataka,davanagere,RAVINDRA NAVALE,M,66,GEN,ILP(AP),BUCKET,822,0,822,1633064
Karnataka,davanagere,S K AFZALKHAN,M,35,GEN,IND,HOCKEY & BALL,803,0,803,1633064
Karnataka,davanagere,ABDUL NAZEER SAB,M,59,GEN,IND,Television,987,0,987,1633064
Karnataka,davanagere,MOHAMMED ALEEMULLA,M,37,GEN,IND,Camera,1172,1,1173,1633064
Karnataka,davanagere,ALUR M G SWAMY,M,72,GEN,IND,Green Chilli,898,0,898,1633064
Karnataka,davanagere,V IQBAL AHEMAD,M,50,GEN,IND,Diesel Pump,1038,0,1038,1633064
Karnataka,davanagere,B V TIPPESWAMY GOSHALE,M,48,GEN,IND,Plastering Trowel,1612,0,1612,1633064
Karnataka,davanagere,A T DADAKHALANDAR,M,37,GEN,IND,Ganna Kisan,2723,0,2723,1633064
Karnataka,davanagere,BARKATH ALI,M,50,GEN,IND,CALCULATOR,1505,0,1505,1633064
Karnataka,davanagere,MOHAMED HAYATH,M,35,GEN,IND,Batsman,4953,1,4954,1633064
Karnataka,davanagere,MANJUNATHA MARIKOPPA,M,32,SC,IND,COCONUT FARM,5947,0,5947,1633064
Karnataka,davanagere,C M MANJUNATHA SWAMI,M,36,GEN,IND,DIAMOND,4488,2,4490,1633064
Karnataka,davanagere,V MANJUNATHACHAR,M,52,GEN,IND,Pressure Cooker,4568,3,4571,1633064
Karnataka,davanagere,M B VEERABHADRAPPA,M,59,GEN,IND,Basket containing Fruits,1733,0,1733,1633064
Karnataka,davanagere,SHASHIKUMAR R N,M,29,SC,IND,Bat,1097,3,1100,1633064
Karnataka,davanagere,Dr|| SRIDHARA UDUPA,M,67,GEN,IND,Stethoscope,613,0,613,1633064
Karnataka,davanagere,S S SUBHAN KHAN,M,52,GEN,IND,Football,851,0,851,1633064
Karnataka,davanagere,SYED. ZABIULLA K,M,55,GEN,IND,Pineapple,978,0,978,1633064
Karnataka,davanagere,HARISH HALLI,M,37,GEN,IND,Grapes,1561,0,1561,1633064
Karnataka,davanagere,NOTA,0,0,0,NOTA,NOTA,3091,7,3098,1633064
Karnataka,shimoga,GUDDAPPA,M,55,GEN,BSP,Elephant,7339,11,7350,1676668
Karnataka,shimoga,S.MADHUBANGARAPPA,M,52,GEN,JD(S),A lady farmer carrying paddy on her head,506212,300,506512,1676668
Karnataka,shimoga,B.Y.RAGHAVENDRA.,M,46,GEN,BJP,Lotus,728902,970,729872,1676668
Karnataka,shimoga,KRISHNA.K.,M,39,GEN,PPOI,Pineapple,5652,1,5653,1676668
Karnataka,shimoga,VENKATESH.R,M,31,GEN,UPJP,Auto- Rickshaw,4082,5,4087,1676668
Karnataka,shimoga,S.UMESHAPPA,M,56,GEN,IND,COCONUT FARM,1521,0,1521,1676668
Karnataka,shimoga,S.UMESHA VARMA,M,63,GEN,IND,DIAMOND,4464,1,4465,1676668
Karnataka,shimoga,MOHAMMED YUSUF KHAN,M,51,GEN,IND,Diesel Pump,1578,1,1579,1676668
Karnataka,shimoga,N.T.VIJAYAKUMAR,M,55,SC,IND,Tractor Chalata Kisan,1578,0,1578,1676668
Karnataka,shimoga,K.C.VINAY RAJAVATH,M,26,SC,IND,Helicopter,3315,2,3317,1676668
Karnataka,shimoga,SHASHIKUMAR.S.GOWDA,M,37,GEN,IND,Batsman,6845,0,6845,1676668
Karnataka,shimoga,SHEKARA NAIK,M,63,SC,IND,Stethoscope,3929,1,3930,1676668
Karnataka,shimoga,NOTA,0,0,0,NOTA,NOTA,6862,6,6868,1676668
Karnataka,udupi chikmagalur,P. PARAMESHWARA,M,43,SC,BSP,Elephant,15910,37,15947,1513806
Karnataka,udupi chikmagalur,PRAMOD MADHWARAJ,M,50,GEN,JD(S),A lady farmer carrying paddy on her head,368932,385,369317,1513806
Karnataka,udupi chikmagalur,SHOBHA KARANDLAJE,F,52,GEN,BJP,Lotus,717482,1434,718916,1513806
Karnataka,udupi chikmagalur,P. GOUTHAM PRABHU,M,31,GEN,SHS,Bow & Arrow,7429,2,7431,1513806
Karnataka,udupi chikmagalur,M.K DAYANANDA,M,69,GEN,PSS,Tractor Chalata Kisan,3538,1,3539,1513806
Karnataka,udupi chikmagalur,COMRADE VIJAYKUMAR,M,45,SC,CPIM,Saw,2213,3,2216,1513806
Karnataka,udupi chikmagalur,SHEKAR HAVANJE,M,44,SC,RPIK,Cup & Saucer,1580,1,1581,1513806
Karnataka,udupi chikmagalur,SURESH KUNDER,M,64,GEN,UPJP,Auto- Rickshaw,3480,8,3488,1513806
Karnataka,udupi chikmagalur,ABDUL RAHMAN,M,34,GEN,IND,Ganna Kisan,6016,1,6017,1513806
Karnataka,udupi chikmagalur,AMRITH SHENOY P,M,41,GEN,IND,DIAMOND,7981,0,7981,1513806
Karnataka,udupi chikmagalur,MAGGALAMAKKI GANESHA,M,56,GEN,IND,Whistle,3526,0,3526,1513806
Karnataka,udupi chikmagalur,K.C. PRAKASH,M,54,GEN,IND,Gas Cylinder,3542,1,3543,1513806
Karnataka,udupi chikmagalur,NOTA,0,0,0,NOTA,NOTA,7502,8,7510,1513806
Karnataka,hassan,PRAJWAL REVANNA,M,28,GEN,JD(S),A lady farmer carrying paddy on her head,675512,1094,676606,1652999
Karnataka,hassan,MANJU A,M,60,GEN,BJP,Lotus,533389,1893,535282,1652999
Karnataka,hassan,VINODRAJ K H,M,29,SC,BSP,Elephant,38682,79,38761,1652999
Karnataka,hassan,H M CHANDREGOWDA,M,65,GEN,UPJP,Auto- Rickshaw,7007,16,7023,1652999
Karnataka,hassan,M. MAHESH (AL: LOKESH),M,49,GEN,IND,Road Roller,3706,4,3710,1652999
Karnataka,hassan,R G SATHISHA,M,48,GEN,IND,Dish Antenna,4501,7,4508,1652999
Karnataka,hassan,NOTA,0,0,0,NOTA,NOTA,11641,21,11662,1652999
Karnataka,dakshina kannada,NALIN KUMAR KATEEL,M,52,GEN,BJP,Lotus,772754,1531,774285,1724976
Karnataka,dakshina kannada,MITHUN M RAI,M,34,GEN,INC,Hand,499387,277,499664,1724976
Karnataka,dakshina kannada,S. SATHISH SALIAN,M,52,GEN,BSP,Elephant,4709,4,4713,1724976
Karnataka,dakshina kannada,MOHAMMED ELIYAS,M,57,GEN,SDPI,Gas Cylinder,46834,5,46839,1724976
Karnataka,dakshina kannada,VIJAY SHREENIVAS .C,M,47,GEN,UPJP,Auto- Rickshaw,1628,1,1629,1724976
Karnataka,dakshina kannada,SUPREETH KUMAR POOJARY,M,43,GEN,HJP,Cauliflower,948,0,948,1724976
Karnataka,dakshina kannada,ABDUL HAMEED,M,42,GEN,IND,Key,554,0,554,1724976
Karnataka,dakshina kannada,ALEXANDER,M,61,GEN,IND,DIAMOND,2751,1,2752,1724976
Karnataka,dakshina kannada,DEEPAK RAJESH COELHO,M,43,GEN,IND,Diesel Pump,747,1,748,1724976
Karnataka,dakshina kannada,MOHAMMAD KHALID,M,42,GEN,IND,Pressure Cooker,602,0,602,1724976
Karnataka,dakshina kannada,MAXIM PINTO,M,55,GEN,IND,Pot,908,0,908,1724976
Karnataka,dakshina kannada,VENKATESH BENDE,M,47,GEN,IND,Man Blowing Turha,1702,0,1702,1724976
Karnataka,dakshina kannada,H. SURESH POOJARY,M,47,GEN,IND,Bat,2314,1,2315,1724976
Karnataka,dakshina kannada,NOTA,0,0,0,NOTA,NOTA,7375,5,7380,1724976
Karnataka,chitradurga,B N CHANDRAPPA,M,64,SC,INC,Hand,545159,858,546017,1760633
Karnataka,chitradurga,A NARAYANASWAMY,M,62,SC,BJP,Lotus,624200,1995,626195,1760633
Karnataka,chitradurga,MAHANTHESH C U,M,38,SC,BSP,Elephant,8896,11,8907,1760633
Karnataka,chitradurga,ARUNACHALAM Y,M,34,SC,PPOI,Pineapple,2220,0,2220,1760633
Karnataka,chitradurga,DEVENDRAPPA,M,42,SC,UPJP,Auto- Rickshaw,4276,4,4280,1760633
Karnataka,chitradurga,NIRANJANA A D CHEELANGI,M,38,SC,ASP,Glass Tumbler,7771,2,7773,1760633
Karnataka,chitradurga,S MEETYANAIK,M,48,SC,PSPL,Key,1631,5,1636,1760633
Karnataka,chitradurga,KUMAR Y,M,46,SC,IND,Bricks,1612,4,1616,1760633
Karnataka,chitradurga,GANESH,M,58,SC,IND,Telephone,1760,0,1760,1760633
Karnataka,chitradurga,THIPPESWAMY T,M,63,SC,IND,Helicopter,1570,1,1571,1760633
Karnataka,chitradurga,C H NARAYANASWAMY,M,62,SC,IND,Lady Finger,3801,1,3802,1760633
Karnataka,chitradurga,D PENNAPPA TURUVANUR,M,48,SC,IND,Grapes,2359,0,2359,1760633
Karnataka,chitradurga,V S BHUTHARAJA,M,31,SC,IND,Batsman,2464,0,2464,1760633
Karnataka,chitradurga,RAMESHA V,M,39,SC,IND,Gas Cylinder,2718,3,2721,1760633
Karnataka,chitradurga,L RANGAPPA (RTD.DDPI),M,67,SC,IND,Tractor Chalata Kisan,4306,6,4312,1760633
Karnataka,chitradurga,LOKESHA M K,M,40,SC,IND,DIAMOND,7025,1,7026,1760633
Karnataka,chitradurga,N T VIJAYAKUMAR,M,55,SC,IND,Tiller,8705,2,8707,1760633
Karnataka,chitradurga,L VENUGOPAL,M,32,SC,IND,Plastering Trowel,6378,1,6379,1760633
Karnataka,chitradurga,R HANUMANTHAPPA,M,70,SC,IND,Pot,1836,1,1837,1760633
Karnataka,chitradurga,NOTA,0,0,0,NOTA,NOTA,4348,20,4368,1760633
Karnataka,tumkur,H. D. DEVEGOWDA,M,86,GEN,JD(S),A lady farmer carrying paddy on her head,581624,1164,582788,1608545
Karnataka,tumkur,G. S. BASAVARAJ,M,78,GEN,BJP,Lotus,594011,2116,596127,1608545
Karnataka,tumkur,N. SHIVANNA,M,74,GEN,CPI,Ears of Corn And Sickle,17222,5,17227,1608545
Karnataka,tumkur,K. C. HANUMANTHARAYA,M,64,GEN,BSP,Elephant,5999,14,6013,1608545
Karnataka,tumkur,CHAYA RAJASHANKAR,F,50,GEN,UPJP,Auto- Rickshaw,4385,13,4398,1608545
Karnataka,tumkur,MAHALAKSHMI C. P.,F,32,SC,ASP,Glass Tumbler,4208,3,4211,1608545
Karnataka,tumkur,KAPANIGOWDA,M,64,GEN,IND,Sofa,1136,0,1136,1608545
Karnataka,tumkur,T. N. KUMARA SWAMY,M,56,GEN,IND,CCTV Camera,2564,2,2566,1608545
Karnataka,tumkur,G. NAGENDRA,M,44,SC,IND,Ganna Kisan,3050,0,3050,1608545
Karnataka,tumkur,PRAKASH. R. A. JAIN,M,51,GEN,IND,Telephone,1276,1,1277,1608545
Karnataka,tumkur,B. S. MALLIKARJUNAIAH,M,45,GEN,IND,Whistle,1268,1,1269,1608545
Karnataka,tumkur,D. SHARADHISHAYANA,M,67,SC,IND,COMPUTER,1451,1,1452,1608545
Karnataka,tumkur,K. V. SRINIVAS KALKERE,M,44,SC,IND,Man Blowing Turha,1959,0,1959,1608545
Karnataka,tumkur,J. K. SAMI,M,52,GEN,IND,COCONUT FARM,3453,0,3453,1608545
Karnataka,tumkur,SIDDARAMEGOWDA T. B.,M,52,GEN,IND,Hand Cart,7637,0,7637,1608545
Karnataka,tumkur,NOTA,0,0,0,NOTA,NOTA,10285,10,10295,1608545
Karnataka,mandya,NIKHIL KUMARASWAMY,M,31,GEN,JD(S),A lady farmer carrying paddy on her head,576545,1239,577784,1712004
Karnataka,mandya,NANJUNDASWAMY,M,58,SC,BSP,Elephant,12481,64,12545,1712004
Karnataka,mandya,GURULINGAIAH,M,37,SC,INCP,Ganna Kisan,6307,15,6322,1712004
Karnataka,mandya,D.C. JAYASHANKARA,M,37,GEN,AHNP,CHAPATI ROLLER,4989,3,4992,1712004
Karnataka,mandya,DIVAKAR.C.P.GOWDA,M,44,GEN,UPJP,Auto- Rickshaw,3398,6,3404,1712004
Karnataka,mandya,SANTHOSH MANDYA GOWDA,M,34,GEN,EP,Tractor Chalata Kisan,1438,4,1442,1712004
Karnataka,mandya,ARVIND PREMANAND,M,45,GEN,IND,Mike,1725,0,1725,1712004
Karnataka,mandya,KOWDLE CHANNAPPA,M,70,GEN,IND,Air Conditioner,1043,3,1046,1712004
Karnataka,mandya,T.K. DASAR,M,50,SC,IND,Helmet,4272,0,4272,1712004
Karnataka,mandya,H.NARAYANA,M,59,GEN,IND,CCTV Camera,1295,0,1295,1712004
Karnataka,mandya,PUTTEGOWDA.N.C.,M,45,GEN,IND,Television,834,0,834,1712004
Karnataka,mandya,PREMAKUMARA .V.V,M,44,SC,IND,COCONUT FARM,1592,0,1592,1712004
Karnataka,mandya,MANJUNATH B,M,39,GEN,IND,Almirah,1730,2,1732,1712004
Karnataka,mandya,G. MANJUNATHA,M,47,SC,IND,DIAMOND,1722,1,1723,1712004
Karnataka,mandya,LINGEGOWDA S H,M,43,GEN,IND,Whistle,3260,0,3260,1712004
Karnataka,mandya,C. LINGEGOWDA,M,75,GEN,IND,Chappals,6408,0,6408,1712004
Karnataka,mandya,M.L. SHASHIKUMAR,M,36,GEN,IND,Sitar,18323,0,18323,1712004
Karnataka,mandya,SATHEESH KUMAR .T.N,M,39,SC,IND,COMPUTER,2762,0,2762,1712004
Karnataka,mandya,SUMALATHA,F,51,GEN,IND,Hand Cart,8898,4,8902,1712004
Karnataka,mandya,SUMALATHA AMBAREESH,F,55,GEN,IND,Man Blowing Turha,702167,1493,703660,1712004
Karnataka,mandya,M. SUMALATHA,F,34,GEN,IND,Baby Walker,8542,0,8542,1712004
Karnataka,mandya,SUMALATHA,F,29,GEN,IND,Bat,3117,2,3119,1712004
Karnataka,mandya,NOTA,0,0,0,NOTA,NOTA,3518,8,3526,1712004
Karnataka,mysore,DR. B. CHANDRA (CHANDREGOWDA),M,46,GEN,BSP,Elephant,24425,172,24597,1896333
Karnataka,mysore,PRATHAP SIMHA,M,42,GEN,BJP,Lotus,685105,3869,688974,1896333
Karnataka,mysore,C.H.VIJAYASHANKAR,M,62,GEN,INC,Hand,548911,1416,550327,1896333
Karnataka,mysore,AYUB KHAN,M,43,GEN,INCP,Ganna Kisan,9294,13,9307,1896333
Karnataka,mysore,ASHARANI.V.,F,42,GEN,UPJP,Auto- Rickshaw,4239,20,4259,1896333
Karnataka,mysore,P.K. BIDDAPPA,M,60,GEN,KPPR,Sewing Machine,1006,7,1013,1896333
Karnataka,mysore,SANDHYA.P.S.,F,40,GEN,SUCI(C),Gas Cylinder,1469,4,1473,1896333
Karnataka,mysore,ANAND KUMAR. M,M,45,GEN,IND,Helicopter,831,0,831,1896333
Karnataka,mysore,KAVERIAMMA.N.K.,F,63,GEN,IND,HOCKEY & BALL,1036,10,1046,1896333
Karnataka,mysore,N. NAGESH,M,35,SC,IND,COMPUTER,911,2,913,1896333
Karnataka,mysore,NINGAPPA. B. D.,M,58,GEN,IND,COCONUT FARM,1138,3,1141,1896333
Karnataka,mysore,G.M. MAHADEVA,M,42,SC,IND,CCTV Camera,1947,2,1949,1896333
Karnataka,mysore,R. MAHESHA,M,39,GEN,IND,Well,1675,1,1676,1896333
Karnataka,mysore,RAVI,M,39,SC,IND,Pan,2149,2,2151,1896333
Karnataka,mysore,RAJU S/o LATE CHALUVASHETTY,M,66,GEN,IND,Tiller,2515,0,2515,1896333
Karnataka,mysore,ALAGUDU LINGARAJU,M,30,SC,IND,Tractor Chalata Kisan,3504,2,3506,1896333
Karnataka,mysore,LOKESH KUMAR.G.,M,36,SC,IND,Air Conditioner,2266,4,2270,1896333
Karnataka,mysore,VENKATESHA D NAYAKA,M,59,GEN,IND,Truck,4504,0,4504,1896333
Karnataka,mysore,SREENIVASAIAH,M,80,SC,IND,DIAMOND,6861,2,6863,1896333
Karnataka,mysore,M. J SURESHGOWDA,M,46,GEN,IND,Pressure Cooker,1385,1,1386,1896333
Karnataka,mysore,ALISHAN. S,M,64,GEN,IND,Television,1043,4,1047,1896333
Karnataka,mysore,K.S.SOMASUNDER,M,41,GEN,IND,Whistle,945,2,947,1896333
Karnataka,mysore,NOTA,0,0,0,NOTA,NOTA,5319,27,5346,1896333
Karnataka,chamarajanagar,R. DHRUVANARAYANA,M,58,SC,INC,Hand,565754,966,566720,1686333
Karnataka,chamarajanagar,Dr. SHIVAKUMARA,M,42,SC,BSP,Elephant,87208,423,87631,1686333
Karnataka,chamarajanagar,V. SRINIVAS PRASAD,M,71,SC,BJP,Lotus,567010,1527,568537,1686333
Karnataka,chamarajanagar,HANUR NAGARAJU,M,49,SC,UPJP,Auto- Rickshaw,9501,9,9510,1686333
Karnataka,chamarajanagar,PRASANNA KUMAR. B,M,30,SC,KPPR,Sewing Machine,2680,4,2684,1686333
Karnataka,chamarajanagar,SUBBAIAH,M,50,SC,INCP,Ganna Kisan,4604,2,4606,1686333
Karnataka,chamarajanagar,ANAND JIVAN RAM,M,33,SC,IND,Gas Cylinder,3000,0,3000,1686333
Karnataka,chamarajanagar,N. AMBARISH,M,32,SC,IND,Helicopter,4067,0,4067,1686333
Karnataka,chamarajanagar,M. PRADEEP KUMAR,M,33,SC,IND,Man Blowing Turha,6553,1,6554,1686333
Karnataka,chamarajanagar,G.D. RAJAGOPAL,M,49,SC,IND,Jackfruit,4632,1,4633,1686333
Karnataka,chamarajanagar,NOTA,0,0,0,NOTA,NOTA,12706,10,12716,1686333
Karnataka,bangalore rural,ASHWATHNARAYANGOWDA,M,59,GEN,BJP,Lotus,670483,905,671388,2497458
Karnataka,bangalore rural,DR CHINNAPPA Y CHIKKAHAGADE,M,43,SC,BSP,Elephant,19943,29,19972,2497458
Karnataka,bangalore rural,D.K. SURESH,M,52,GEN,INC,Hand,877712,546,878258,2497458
Karnataka,bangalore rural,N. KRISHNAPPA,M,67,GEN,PPOI,Pineapple,8123,0,8123,2497458
Karnataka,bangalore rural,D M MADEGOWDA,M,38,GEN,rpsn,DIAMOND,2800,1,2801,2497458
Karnataka,bangalore rural,MANJUNATHA. M,M,32,GEN,UPJP,Auto- Rickshaw,9882,7,9889,2497458
Karnataka,bangalore rural,RAMA. T.C,F,43,GEN,SUCI(C),Battery Torch,2092,2,2094,2497458
Karnataka,bangalore rural,Dr. M VENKATASWAMY,M,64,SC,RPI(A),Television,1460,2,1462,2497458
Karnataka,bangalore rural,VENKATESHAPPA,M,52,SC,SJPA,Batsman,2024,1,2025,2497458
Karnataka,bangalore rural,ESWARA,M,65,SC,IND,Helicopter,924,0,924,2497458
Karnataka,bangalore rural,B. GOPAL,M,50,GEN,IND,COCONUT FARM,1859,0,1859,2497458
Karnataka,bangalore rural,H.T. CHIKKARAJU,M,52,GEN,IND,Gas Cylinder,1362,0,1362,2497458
Karnataka,bangalore rural,M.C. DEVARAJU,M,34,GEN,IND,Almirah,2020,0,2020,2497458
Karnataka,bangalore rural,J.T. PRAKASH,M,62,GEN,IND,Letter Box,4785,0,4785,2497458
Karnataka,bangalore rural,RAGHU JANAGERE,M,32,GEN,IND,Whistle,2487,3,2490,2497458
Karnataka,bangalore rural,NOTA,0,0,0,NOTA,NOTA,12442,12,12454,2497458
Karnataka,bangalore north,Krishna Byregowda,M,46,GEN,INC,Hand,675834,1148,676982,2849250
Karnataka,bangalore north,D.V. Sadananda Gowda,M,66,GEN,BJP,Lotus,821934,2566,824500,2849250
Karnataka,bangalore north,Syed Kawjawali Hydri,M,48,GEN,BSP,Elephant,5283,14,5297,2849250
Karnataka,bangalore north,Abdul Azeez,M,46,GEN,KPJP,Tractor Chalata Kisan,1206,1,1207,2849250
Karnataka,bangalore north,Amirtha Jai Kumar Essac Yesaiah,M,43,GEN,KKMP,Bread Toaster,572,2,574,2849250
Karnataka,bangalore north,Ahmed Khan,M,33,GEN,BAHUMP,Whistle,1027,1,1028,2849250
Karnataka,bangalore north,Kumar L.,M,54,GEN,BPKP,Crane,473,0,473,2849250
Karnataka,bangalore north,Krishnamurthy V .,M,39,GEN,RTORP,Battery Torch,1030,3,1033,2849250
Karnataka,bangalore north,D.Jairam,M,65,GEN,GaAP,Air Conditioner,385,0,385,2849250
Karnataka,bangalore north,N. Narayana Swamy,M,52,SC,JVBP,Pineapple,695,1,696,2849250
Karnataka,bangalore north,Venu M.,M,39,GEN,IND,Almirah,577,3,580,2849250
Karnataka,bangalore north,Santhosh M.,M,33,GEN,UPJP,Auto- Rickshaw,6596,2,6598,2849250
Karnataka,bangalore north,Abdul Karim Desai,M,61,GEN,IND,Baby Walker,684,2,686,2849250
Karnataka,bangalore north,Abdul Basheer,M,71,GEN,IND,Helicopter,1191,1,1192,2849250
Karnataka,bangalore north,Umesh Babu Pillegowda,M,31,GEN,IND,Telephone,1409,1,1410,2849250
Karnataka,bangalore north,Krishnaiah,M,45,GEN,IND,Truck,2559,1,2560,2849250
Karnataka,bangalore north,K.N. Jagadesh Kumar,M,41,GEN,IND,Pen Nib with Seven Rays,8463,0,8463,2849250
Karnataka,bangalore north,Thimmaraj Gowda,M,43,GEN,IND,Balloon,4462,0,4462,2849250
Karnataka,bangalore north,Tulasappa Dasar,M,50,SC,IND,Helmet,1144,0,1144,2849250
Karnataka,bangalore north,L. Nagaraj,M,62,GEN,IND,Bangles,666,1,667,2849250
Karnataka,bangalore north,Parameshwar Gowda,M,43,GEN,IND,Tiller,482,0,482,2849250
Karnataka,bangalore north,Prasanna Kumar S.,M,43,GEN,IND,Spanner,353,0,353,2849250
Karnataka,bangalore north,Dr.I.M.S. Manivan,M,44,GEN,IND,Gas Cylinder,571,0,571,2849250
Karnataka,bangalore north,Dr. Meer Layaq Hussain,M,58,GEN,IND,Stethoscope,394,0,394,2849250
Karnataka,bangalore north,C. RAVI KUMAR,M,50,GEN,IND,Television,359,0,359,2849250
Karnataka,bangalore north,Vinay Kumar V.Nayak,M,32,GEN,IND,DIAMOND,1057,0,1057,2849250
Karnataka,bangalore north,Venkataraju V.,M,44,SC,IND,Table,362,0,362,2849250
Karnataka,bangalore north,Venkatesasetty,M,74,GEN,IND,Cauliflower,539,0,539,2849250
Karnataka,bangalore north,Shiva Manjesh K.S.,M,28,GEN,IND,Ring,544,1,545,2849250
Karnataka,bangalore north,Sumatha K.S.,F,35,GEN,IND,COCONUT FARM,1414,2,1416,2849250
Karnataka,bangalore north,N. Hanume Gowda,M,56,GEN,IND,Ganna Kisan,1812,0,1812,2849250
Karnataka,bangalore north,NOTA,0,0,0,NOTA,NOTA,11617,15,11632,2849250
Karnataka,bangalore central,M. K. Pasha,M,33,GEN,BSP,Elephant,3876,13,3889,2204817
Karnataka,bangalore central,P. C. Mohan,M,55,GEN,BJP,Lotus,601170,1683,602853,2204817
Karnataka,bangalore central,Rizwan Arshad,M,39,GEN,INC,Hand,531196,689,531885,2204817
Karnataka,bangalore central,C.J. Aditya,M,34,GEN,BPKP,Crane,2201,0,2201,2204817
Karnataka,bangalore central,B. Krishna Prasad,M,64,GEN,PBI,FLUTE,593,2,595,2204817
Karnataka,bangalore central,Nawaz Dilber,M,42,GEN,KKMP,Bread Toaster,364,0,364,2204817
Karnataka,bangalore central,Mellegatti Shridevi,F,41,GEN,UPJP,Auto- Rickshaw,4264,7,4271,2204817
Karnataka,bangalore central,Srinivasan R,M,48,GEN,ICF,Grapes,653,7,660,2204817
Karnataka,bangalore central,Hunsur K. ChandraShekar,M,40,GEN,DPPS,Tractor Chalata Kisan,428,1,429,2204817
Karnataka,bangalore central,Arun Prasad A,M,45,GEN,IND,Pot,382,0,382,2204817
Karnataka,bangalore central,A. Christhuraj,M,41,GEN,IND,Green Chilli,471,4,475,2204817
Karnataka,bangalore central,Kempurajan,M,41,SC,IND,Pressure Cooker,571,2,573,2204817
Karnataka,bangalore central,Jenifar J. Russell,M,38,GEN,IND,Dish Antenna,570,1,571,2204817
Karnataka,bangalore central,Prakash Raj,M,53,GEN,IND,Whistle,28822,84,28906,2204817
Karnataka,bangalore central,Pradeep Mendonca,M,54,GEN,IND,DIAMOND,1453,1,1454,2204817
Karnataka,bangalore central,S. Pandurangan,M,65,GEN,IND,Television,1406,1,1407,2204817
Karnataka,bangalore central,Francis Binny Jose,M,39,GEN,IND,Helmet,1191,3,1194,2204817
